op,Peças,Quantidade,Tamanho da peça,Peso,Tempo,Espessura,Aproveitamento,Tamanho da chapa,qt. chapa,data abertura de op,maquina,op_espelho,opp,DATA,PADRÃO?,operador_final_matricula
2889,031017 - FECHAMENTO LATERAL ALT 45 [GRAD,2,,,,5/32 ,0.8907637514839731,"1400,00 x 1199,00 mm","1,00",04/04/2025,Laser,,opp,,,PCP
2889,036069 - COLUNA [FECHAMENTO DIANTEIRO -,10,,,,5/32 ,0.8907637514839731,"1400,00 x 1199,00 mm","1,00",04/04/2025,Laser,,opp,,,PCP
1691 JFY,033711 - ORELHA PARA KIT [GAIOLA - FT12500 M22],14,120.00 * 157.00,,,"4,75 mm ","0,8649","1200,00 × 1970,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1691 JFY,033712 - REFORÇO DA ORELHA [GAIOLA - FT12500 M22],10,50.00 * 144.00,,,"4,75 mm ","0,8649","1200,00 × 1970,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1691 JFY,033648 - ORELHA INFERIOR [ASSOALHO - FT10500 M22],52,51.00 * 59.96,,,"4,75 mm ","0,8649","1200,00 × 1970,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1691 JFY,031512 - REFORÇO 2,40,150.00 * 150.00,,,"4,75 mm ","0,8649","1200,00 × 1970,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1691 JFY,031557 - TRANSV. DIANTEIRA CBHM,16,196.44 * 266.00,,,"4,75 mm ","0,8649","1200,00 × 1970,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
20217,027867 - BORBOLETA FURADA.DWG,4,"90,00 × 105,01 mm","0,50 kg",0:00:47,"MS 10,00 mm ","51,75%","450,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20217,028766 - DOBRADIÇA [FUEIRO - CBH].DWG,54,"135,20 × 45,00 mm","0,37 kg",0:00:46,"MS 10,00 mm ","51,75%","450,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
1692 JFY,035730 - RAMPA DE TRANSIÇÃO CORTADA,1,250.87 * 510.00,,,2 mm ,"0,8906","1200,00 × 950,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1692 JFY,035277 - CORPO DA CAPA ESQUERDA,1,530.00 * 589.77,,,2 mm ,"0,8906","1200,00 × 950,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1692 JFY,035278 - CORPO DA CAPA DIREITA [MCF16 M24.1],1,530.00 * 589.77,,,2 mm ,"0,8906","1200,00 × 950,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1692 JFY,035279 - ORELHA DE FIXAÇÃO DA CAPA,66,25.00 * 59.96,,,2 mm ,"0,8906","1200,00 × 950,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1692 JFY,035182 - CANTONEIRA INTERNA [CHASSI - MCF M24],2,596.00 * 186.91,,,2 mm ,"0,8906","1200,00 × 950,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1693 JFY,029104 - FLANGE DO TANQUE,1,250.00 * 250.00,,,10 mm Inox,"0,4632","550,00 × 280,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1693 JFY,028888 - FLANGE DA TAMPA,1,250.00 * 250.00,,,10 mm Inox,"0,4632","550,00 × 280,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1693 JFY,029093 - FLANGE BOCAL,1,120.00 * 120.00,,,10 mm Inox,"0,4632","550,00 × 280,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
107054,425953 - FECHAMENTO LATERAL _ TAMPA DIANTEIRA-LATERAL SUPERIOR-INFERIOR 45CM _ CBHM 4500-5000-6000-8000-10000,300,,,,"3,75 mm ","0,8948","1500,00 × 4010,00 mm","2,00",04/04/2025,Laser JYF,1592 JFY,,,,PCP
107054,409820 - PLASMAA,84,,,,"3,75 mm ","0,8948","1500,00 × 4010,00 mm","2,00",04/04/2025,Laser JYF,1592 JFY,,,,PCP
107054,429764-plasmaB,32,,,,"3,75 mm ","0,8948","1500,00 × 4010,00 mm","2,00",04/04/2025,Laser JYF,1592 JFY,,,,PCP
1694 JFY,032440 - COMPLEMENTO DO FECHAM LAT TRAS _ CAÇAMBA CBH,26,271.25 * 861.27,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,032439 - FECHAMENTO LAT TRAS SEM COMP _ CAÇAMBA CBH,26,372.55 * 934.15,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,425953 - FECHAMENTO LATERAL _ TAMPA DIANTEIRA-LATERAL SUPERIOR-INFERIOR 45CM _ CBHM 4500-5000-6000-8000-10000,8,95.07 * 446.00,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,465422.FECH. TRAS. LONG. PLASMAdwg,28,62.00 * 212.00,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,481713-plasma,26,50.00 * 200.00,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,032317 - COMPL. FECHAM. DO FUEIRO _ CAÇAMBA _ CBH,26,100.00 * 92.29,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1694 JFY,409820 - PLASMA,352,69.00 * 25.00,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",04/04/2025,Laser JYF,,opp,,,PCP
1695 JFY,025743 - SUPORTE FIX. DA PLATAF. - CHASSI F6 CS M14,139,200.00 * 42.00,,,"6,35 mm ","0,7847","1200,00 × 2290,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1695 JFY,423075 - REFORÇO DA LONGARINA _ CHASSI 1 EIXO _ FTC 6500,7,400.00 * 205.00,,,"6,35 mm ","0,7847","1200,00 × 2290,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1695 JFY,423191 - PLASMA,3,687.00 * 279.00,,,"6,35 mm ","0,7847","1200,00 × 2290,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
1695 JFY,025240 - FECHAMENTO TRASEIRO - CHASSI FA6 RD,5,265.00 * 240.00,,,"6,35 mm ","0,7847","1200,00 × 2290,00 mm","1,00",04/04/2025,Laser JYF,,opp,,,PCP
20218,027867 - BORBOLETA FURADA,4,"90,00 × 105,01 mm","0,5 kg",0:00:44,"MS 10,00 mm ","70,80%","150,00 × 240,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
107055,"025685 - CORPO - FECHAMENTO LATERAL - S3,20M",4,,,,"2,25 mm ","0,9417","1210,00 × 3500,00 mm","2,00",04/04/2025,Laser JYF,1069 JFY,,,,PCP
107055,031018 - COLUNA LATERAL ALT 45 MD rev 03,12,,,,"2,25 mm ","0,9417","1210,00 × 3500,00 mm","2,00",04/04/2025,Laser JYF,1069 JFY,,,,PCP
107056,031484 - LONGARINA _ PLATAFORMA _ CBHM 6000 CAFEEIRA,12,,,,"MS 4,75 mm ","0,9395","3720,00 × 1200,00 mm","3,00",04/04/2025,Plasma,20140,,,,PCP
107056,032045  - CANTONEIRA INFERIOR [TAMPA TRASEIRA - CBHM5000],0,,,,"MS 4,75 mm ","0,9395","3720,00 × 1200,00 mm","3,00",04/04/2025,Plasma,20140,,,,PCP
107056,"013213 - FECHAMENTO LATERAL _ TAMPA TRASEIRA 1,10M _ CBHM 5000-6000",9,,,,"MS 4,75 mm ","0,9395","3720,00 × 1200,00 mm","3,00",04/04/2025,Plasma,20140,,,,PCP
107056,441480-SUPORTE ENGATE IÇAMENTO,6,,,,"MS 4,75 mm ","0,9395","3720,00 × 1200,00 mm","3,00",04/04/2025,Plasma,20140,,,,PCP
20219,032177 - MANCHE _ ACELERADOR _ MAQUINA PARA COLHEITA.DWG,18,"45,00 × 385,56 mm","0,55 kg",0:01:03,"MS 6,00 mm ","63,11%","1330,00 × 250,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20220,032210.DWG,192,"35,00 × 65,48 mm","0,06 kg",0:00:26,"MS 4,75 mm ","50,13%","500,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
107057,460679,30,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",04/04/2025,Laser JYF,1594 JFY,,,,PCP
107057,460680 - TRANSVERSINA CENTRAL [PLATAFORMA - CBHM5000],54,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",04/04/2025,Laser JYF,1594 JFY,,,,PCP
107057,465422.FECH. TRAS. LONG. PLASMAdwg,27,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",04/04/2025,Laser JYF,1594 JFY,,,,PCP
107057,409820 - PLASMA,24,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",04/04/2025,Laser JYF,1594 JFY,,,,PCP
107058,034251 - CHAPEAMENTO [TAMPA TRASEIRA - CBHM 5000-6000],20,,,,2 mm,"0,9553","1200,00 × 3500,00 mm","10,00",04/04/2025,Laser JYF,492 JFY,,,,PCP
107059,031486 - PISO DIREITO _ PLATAFORMA _ CBHM 6000 CAFEEIRA,8,,,,2 mm,"0,9778","1210,00 × 3510,00 mm","8,00",04/04/2025,Laser JYF,730 JFY,,,,PCP
107060,031487 - PISO ESQUERDO _ PLATAFORMA _ CBHM 6000 CAFEEIRA,10,,,,2 mm ,"0,9333","1200,00 × 3510,00 mm","10,00",04/04/2025,Laser JYF,1658 JFY,,,,PCP
107060,035515 - PLACA CEMAG,60,,,,2 mm ,"0,9333","1200,00 × 3510,00 mm","10,00",04/04/2025,Laser JYF,1658 JFY,,,,PCP
107060,035803 - REFORCO CHAPEAMENTO LATERAL [CACAMBA - CTH4500],10,,,,2 mm ,"0,9333","1200,00 × 3510,00 mm","10,00",04/04/2025,Laser JYF,1658 JFY,,,,PCP
107060,425849 - COMLEM TRANSV TRASEIRA CBHM,190,,,,2 mm ,"0,9333","1200,00 × 3510,00 mm","10,00",04/04/2025,Laser JYF,1658 JFY,,,,PCP
107061,"025685 - CORPO - FECHAMENTO LATERAL - S3,20M",4,,,,2,"0,9354","1200,00 × 3520,00 mm","2,00",04/04/2025,Laser JYF,459 JFY,,,,PCP
107061,035515 - PLACA CEMAG,14,,,,2,"0,9354","1200,00 × 3520,00 mm","2,00",04/04/2025,Laser JYF,459 JFY,,,,PCP
20221,031556 - REFORÇO CENTRAL,8,"2020,00 × 259,30 mm","18,7 kg",0:01:33,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20221,450820 - PLASMA,15,"216,00 × 650,00 mm","6,3 kg",0:00:38,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20221,425187,2,"705,00 × 235,00 mm","6,3 kg",0:00:36,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20221,450868 - SUPORTE DA COLUNA CENTRAL [PLATAFORMA - CBHM6000],17,"200,51 × 140,00 mm","1,3 kg",0:00:47,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20221,494616 - FECHAMENTO SUPERIOR [FUEIRO - CBHM],126,"40,00 × 95,00 mm","0,2 kg",0:00:14,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
20221,423348 - FECHAMENTO LATERAL _ CHASSI 1 EIXO _ FTC 6500,20,"100,00 × 93,08 mm","0,3 kg",0:00:15,"MS 6,00 mm ","91,12%","6000,00 × 1200,00 mm","1,00",04/04/2025,Plasma,,opp,,,PCP
1696 JFY,"468745 - REFORÇO DA PONTA DE EIXO _ EIXO TANDEM _ FA-FTC-CBH-CBHM 4,0-6,0T",54,100.00 * 100.00,,,"6,3 mm ","0,8725","1200,00 × 2280,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
1696 JFY,031514-reforço da longarina,6,2025.00 * 190.00,,,"6,3 mm ","0,8725","1200,00 × 2280,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
107062,409753 - SUPORTE TRASEIRO [CHASSI - CBHM],120,,,,"MS 8,00 mm","0,8688","6000,00 × 1200,00 mm","1,00",05/04/2025,Plasma,19366,,,,PCP
107062,"025846 - REFORÇO LATERAL DA PLACA _ 5 RODA _ CBH-CBHM 6,0T",4,,,,"MS 8,00 mm","0,8688","6000,00 × 1200,00 mm","1,00",05/04/2025,Plasma,19366,,,,PCP
107062,439990 - PLASMA,6,,,,"MS 8,00 mm","0,8688","6000,00 × 1200,00 mm","1,00",05/04/2025,Plasma,19366,,,,PCP
107062,029965-REFORÇO APOIO DA TAMPA-CBH M6 TANDEM,53,,,,"MS 8,00 mm","0,8688","6000,00 × 1200,00 mm","1,00",05/04/2025,Plasma,19366,,,,PCP
107063,032440 - COMPLEMENTO DO FECHAM LAT TRAS _ CAÇAMBA CBH,26,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,032439 - FECHAMENTO LAT TRAS SEM COMP _ CAÇAMBA CBH,26,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,425953 - FECHAMENTO LATERAL _ TAMPA DIANTEIRA-LATERAL SUPERIOR-INFERIOR 45CM _ CBHM 4500-5000-6000-8000-10000,8,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,465422.FECH. TRAS. LONG. PLASMAdwg,28,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,481713-plasma,26,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,032317 - COMPL. FECHAM. DO FUEIRO _ CAÇAMBA _ CBH,26,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
107063,409820 - PLASMA,352,,,,"3,75 mm ","0,8205","1500,00 × 4000,00 mm","2,00",05/04/2025,Laser JYF,1694 JFY,,,,PCP
1697 JFY,025484 - TRANSV  INTERMEDIARIA (A PARTIR DE AGOSTO 2013)  CHASSI CBHM,20,230.00 * 530.00,,,"4,75 mm ","0,9035","1200,00 × 2820,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
1697 JFY,031512 - REFORÇO 2,20,150.00 * 150.00,,,"4,75 mm ","0,9035","1200,00 × 2820,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
1697 JFY,030316 - REFORÇO DO SUPORTE DIANT  M17  CHASSI  CBHM CBH,8,170.00 * 150.00,,,"4,75 mm ","0,9035","1200,00 × 2820,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
1698 JFY,029327 - ARRUELA SUPERIOR ESTERÇAMENTO,20,120.00 * 120.00,,,"3,04 mm ","0,6749","895,00 × 370,00 mm","1,00",05/04/2025,Laser JYF,,opp,,,PCP
107064,032353 - COMPL. SUPORTE FRONTAL _ CHASSI,8,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,032352A - SUPORTE FRONTAL FURADO _ CHASS,8,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,033889 - REFORÇO INTERIOR DO CABEÇÃO,4,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030316 - REFORÇO DO SUPORTE DIANT  M17,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030368 - FECHAM DA TRANSVERSINA,4,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,468540 - FECHAMENYO FRONTAL F4 6 -ICAM,2,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,483023-FECHAMENTO LATERAL ICAM (M98) FA,22,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030376 - FIXADOR CHAPA LATERAL _ TAMPA L,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,412661,4,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,032402 - FECHAMENTO _ EIXO DIANTEIRO-TRA,2,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030375 - FIXADOR [TAMPA LATERAL - CBH],0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,417749-FECHAM. LAT. BRAÇO-PLASMA,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030318 - TRANSVERSINA DIANTEIRA _ CHASSI,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,025745 - APOIO SUPORTE DE MOLAS - CHASSI,20,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030645- REFORÇO TRANSV. TRAS. DIANT.,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,431898 - FECHAMENTO LATERAL _ EIXO BALAN,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,468393-plasma,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,ARRUELA DO MACACO 030386,4,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030469-FECHAMENTO MENOR,8,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,030538 - FECHAMENTO TRAS LONGARINA,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
107064,gabarito,0,,,,3/16 ,"0,8189794561586382","2700,00 x 1200,00 mm","2,00",07/04/2025,Laser,2886,,,,PCP
1700 JFY,"013213 - FECHAMENTO LATERAL _ TAMPA TRASEIRA 1,10M _ CBHM 5000-6000",27,100.05 * 1100.00,,,"4,75 mm ","0,8781","1200,00 × 2820,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
1699 JFY,029327 - ARRUELA SUPERIOR ESTERÇAMENTO,4,120.00 * 120.00,,,"3,04 mm ","0,6045","145,00 × 510,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
20222,"410214 -PORTA ALAV COMANDO ICAM A3,5",48,"72,00 × 80,00 mm","0,3 kg",0:00:27,"MS 6,00 mm ","76,23%","1400,00 × 250,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
107065,030341 - PISO DIREITO [PLATAFORMA - CBHM],10,,,,"2,25 mm","0,9885","1200,00 × 2810,00 mm","10,00",07/04/2025,Laser JYF,586 JFY,,,,PCP
107066,030339 - PISO ESQUERDO [PLATAFORMA - CBHM5000],10,,,,"2,25 mm","0,9078","1210,00 × 2810,00 mm","10,00",07/04/2025,Laser JYF,652 JFY,,,,PCP
107066,031018 - COLUNA LATERAL ALT 45 MD rev 03,10,,,,"2,25 mm","0,9078","1210,00 × 2810,00 mm","10,00",07/04/2025,Laser JYF,652 JFY,,,,PCP
107066,035804 - CANTONEIRA CENTRAL,70,,,,"2,25 mm","0,9078","1210,00 × 2810,00 mm","10,00",07/04/2025,Laser JYF,652 JFY,,,,PCP
107066,035805 - CANTONEIRA MAIOR,20,,,,"2,25 mm","0,9078","1210,00 × 2810,00 mm","10,00",07/04/2025,Laser JYF,652 JFY,,,,PCP
107067,460679,30,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",07/04/2025,Laser JYF,1594 JFY,,,,PCP
107067,460680 - TRANSVERSINA CENTRAL [PLATAFORMA - CBHM5000],54,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",07/04/2025,Laser JYF,1594 JFY,,,,PCP
107067,465422.FECH. TRAS. LONG. PLASMAdwg,27,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",07/04/2025,Laser JYF,1594 JFY,,,,PCP
107067,409820 - PLASMA,24,,,,"3,75 mm ","0,9675","1510,00 × 4000,00 mm","3,00",07/04/2025,Laser JYF,1594 JFY,,,,PCP
2890,032553 - COM CODIGO,18,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,030366 - TRANSVERSINA INFERIOR MAIOR [CA,12,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,030373 - TRASNV. INTERM. CENTRAL [CAÇAMB,3,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,440115-PLASMA,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,032552 - TRANSVERSINA TRASEIRA [PLATAFOR,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,034401 - FECHAMENTO [BANDEJA - FT10500 F,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,025678 - COMPLEMENTO INT. MENOR - CARROC,24,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,424780 - TRANSV. MENOR,6,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,030614 - REFORÇO INTERNO DO ENGATE,24,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,016135 - FECHAM INT EIXO (CEN) F6 SS,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,16093,21,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,426337-PLASMA,6,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,026076 - PLASMA,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,032669 - REFORÇO MAIOR [GAIOLA KIT INCEN,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,035528 - CORPO [PROTEÇÃO DA RODA - TRP60,0,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
2890,028265 - CHAPA VIRADA CHAPA GUIA,9,,,,11 ,0.8710165445258716,"4000,00 x 1500,00 mm","3,00",07/04/2025,Laser,,opp,,,PCP
107068,466633 - CHAPEAMENTO [GRADE DIANTEIRA - CBHM3500],10,,,,2 mm,"0,8894","1200,00 × 3500,00 mm","5,00",07/04/2025,Laser JYF,647 JFY,,,,PCP
107068,"460709-TRANSV FRONTAL PLAT (3500,5000) CBHM",10,,,,2 mm,"0,8894","1200,00 × 3500,00 mm","5,00",07/04/2025,Laser JYF,647 JFY,,,,PCP
107069,014539 - CHAPEAMENTO SUPERIOR [TAMPA TRASEIRA - CBHM8000],1,,,,2 mm,"0,8751","1205,00 × 3500,00 mm","1,00",07/04/2025,Laser JYF,151 JFY,,,,PCP
107069,464259 - CHAPEAMENTO INFERIOR [TAMPA TRASEIRA - CBHM1000],1,,,,2 mm,"0,8751","1205,00 × 3500,00 mm","1,00",07/04/2025,Laser JYF,151 JFY,,,,PCP
107069,031018 - COLUNA LATERAL ALT 45 MD rev 03,15,,,,2 mm,"0,8751","1205,00 × 3500,00 mm","1,00",07/04/2025,Laser JYF,151 JFY,,,,PCP
20223,030727-SUPORTE TRASEIRO INTERNO-PLASMA,8,"470,00 × 336,84 mm","7,5 kg",0:00:55,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,027495 - ORELHA SUPERIOR,4,"94,78 × 82,00 mm","0,4 kg",0:00:33,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,028743 nao oficial - COM FUROS DE 22mm,6,"232,20 × 380,00 mm","6,9 kg",0:01:06,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,030381 - FIXADOR DO MACACO [SUPORTE FRONTAL - CBH],20,"135,00 × 100,00 mm","1,0 kg",0:01:10,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,494653,23,"45,00 × 85,00 mm","0,2 kg",0:00:28,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,029477- CHAPA BASE,2,"228,89 × 150,00 mm","2,7 kg",0:00:28,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
20223,"031045 - SAPATA MAIOR [CHASSI 1 EIXO - CBH_CBHM 4,0_6,0T]",10,"165,00 × 522,00 mm","6,5 kg",0:02:35,"MS 10,00 mm ","85,08%","1990,00 × 1500,00 mm","1,00",07/04/2025,Plasma,,opp,,,PCP
1701 JFY,030427 - BRAÇADEIRA TUBULAÇÃO MENOR,8,63.61 * 25.00,,,"3,04 mm ","0,7627","175,00 × 575,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
1701 JFY,030330 - BRAÇADEIRA MAIOR CJ-406,2,50.80 * 280.29,,,"3,04 mm ","0,7627","175,00 × 575,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
1701 JFY,030331 - BRAÇADEIRA MENOR CJ-406,2,50.80 * 202.29,,,"3,04 mm ","0,7627","175,00 × 575,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
1701 JFY,030329 - BRAÇADEIRA MENOR CJ-407,2,50.80 * 167.78,,,"3,04 mm ","0,7627","175,00 × 575,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
1702 JFY,030328 - BRAÇADEIRA MAIOR CJ-407,3,50.80 * 345.39,,,"4,75 mm ","0,812","175,00 × 365,00 mm","1,00",07/04/2025,Laser JYF,,opp,,,PCP
